"","sample","percentage","reads","children_reads","rank","taxid","name","date"
"3196","eICh24_25",0.05,4,1,"O",189769,"Chrysiogenales",Apr 2024
"3197","eICh24_25",0.04,3,0,"O",203487,"Dictyoglomales",Apr 2024
"3198","eICh24_25",0.03,2,0,"O",641854,"Elusimicrobiales",Apr 2024
"3199","eICh24_25",0.01,1,0,"O",1783344,"Endomicrobiales",Apr 2024
"3200","eICh24_25",0.03,2,0,"O",693072,"Caldisericales",Apr 2024
"3201","eICh24_26",6.85,468,1,"O",91347,"Enterobacterales",Apr 2024
"3202","eICh24_26",2.67,182,1,"O",72274,"Pseudomonadales",Apr 2024
"3203","eICh24_26",1.76,120,1,"O",135622,"Alteromonadales",Apr 2024
"3204","eICh24_26",1.17,80,1,"O",135625,"Pasteurellales",Apr 2024
"3205","eICh24_26",1.05,72,1,"O",135614,"Xanthomonadales",Apr 2024
"3206","eICh24_26",0.88,60,1,"O",135623,"Vibrionales",Apr 2024
"3207","eICh24_26",0.81,55,1,"O",72273,"Thiotrichales",Apr 2024
"3208","eICh24_26",0.81,55,1,"O",135619,"Oceanospirillales",Apr 2024
"3209","eICh24_26",0.66,45,1,"O",135613,"Chromatiales",Apr 2024
"3210","eICh24_26",0.45,31,1,"O",118969,"Legionellales",Apr 2024
"3211","eICh24_26",0.32,22,1,"O",135624,"Aeromonadales",Apr 2024
"3212","eICh24_26",0.23,16,1,"O",1706369,"Cellvibrionales",Apr 2024
"3213","eICh24_26",0.16,11,1,"O",135618,"Methylococcales",Apr 2024
"3214","eICh24_26",0.06,4,0,"O",1240482,"Orbales",Apr 2024
"3215","eICh24_26",0.03,2,0,"O",135615,"Cardiobacteriales",Apr 2024
"3216","eICh24_26",0.01,1,0,"O",1775403,"Nevskiales",Apr 2024
"3217","eICh24_26",3.13,214,1,"O",356,"Rhizobiales",Apr 2024
"3218","eICh24_26",1.41,96,1,"O",766,"Rickettsiales",Apr 2024
"3219","eICh24_26",1,68,1,"O",204455,"Rhodobacterales",Apr 2024
"3220","eICh24_26",0.95,65,1,"O",204457,"Sphingomonadales",Apr 2024
"3221","eICh24_26",0.92,63,1,"O",204441,"Rhodospirillales",Apr 2024
"3222","eICh24_26",0.26,18,1,"O",204458,"Caulobacterales",Apr 2024
"3223","eICh24_26",0.12,8,1,"O",54526,"Pelagibacterales",Apr 2024
"3224","eICh24_26",0.04,3,0,"O",1191478,"Magnetococcales",Apr 2024
"3225","eICh24_26",0.01,1,0,"O",255473,"Parvularculales",Apr 2024
"3226","eICh24_26",4.36,298,1,"O",80840,"Burkholderiales",Apr 2024
"3227","eICh24_26",0.6,41,1,"O",206351,"Neisseriales",Apr 2024
"3228","eICh24_26",0.28,19,1,"O",206389,"Rhodocyclales",Apr 2024
"3229","eICh24_26",0.18,12,1,"O",32003,"Nitrosomonadales",Apr 2024
"3230","eICh24_26",0.06,4,0,"O",119069,"Hydrogenophilales",Apr 2024
"3231","eICh24_26",2.49,170,1,"O",213849,"Campylobacterales",Apr 2024
"3232","eICh24_26",0.06,4,1,"O",235899,"Nautiliales",Apr 2024
"3233","eICh24_26",0.6,41,1,"O",29,"Myxococcales",Apr 2024
"3234","eICh24_26",0.44,30,1,"O",213115,"Desulfovibrionales",Apr 2024
"3235","eICh24_26",0.4,27,1,"O",69541,"Desulfuromonadales",Apr 2024
"3236","eICh24_26",0.31,21,1,"O",213118,"Desulfobacterales",Apr 2024
"3237","eICh24_26",0.16,11,1,"O",213481,"Bdellovibrionales",Apr 2024
"3238","eICh24_26",0.09,6,0,"O",213462,"Syntrophobacterales",Apr 2024
"3239","eICh24_26",0.07,5,1,"O",213113,"Desulfurellales",Apr 2024
"3240","eICh24_26",0.06,4,1,"O",453227,"Desulfarculales",Apr 2024
"3241","eICh24_26",0.12,8,1,"O",225057,"Acidithiobacillales",Apr 2024
"3242","eICh24_26",6.24,426,1,"O",1385,"Bacillales",Apr 2024
"3243","eICh24_26",5.29,361,1,"O",186826,"Lactobacillales",Apr 2024
"3244","eICh24_26",3.19,218,1,"O",186802,"Clostridiales",Apr 2024
"3245","eICh24_26",0.86,59,1,"O",68295,"Thermoanaerobacterales",Apr 2024
"3246","eICh24_26",0.21,14,1,"O",53433,"Halanaerobiales",Apr 2024
"3247","eICh24_26",0.06,4,1,"O",485256,"Natranaerobiales",Apr 2024
"3248","eICh24_26",0.22,15,1,"O",909929,"Selenomonadales",Apr 2024
"3249","eICh24_26",0.15,10,1,"O",1843489,"Veillonellales",Apr 2024
"3250","eICh24_26",0.1,7,1,"O",1843488,"Acidaminococcales",Apr 2024
"3251","eICh24_26",0.18,12,1,"O",1737405,"Tissierellales",Apr 2024
"3252","eICh24_26",0.16,11,1,"O",526525,"Erysipelotrichales",Apr 2024
"3253","eICh24_26",0.03,2,1,"O",1676649,"Limnochordales",Apr 2024
"3254","eICh24_26",3.22,220,1,"O",85007,"Corynebacteriales",Apr 2024
"3255","eICh24_26",1.98,135,1,"O",85006,"Micrococcales",Apr 2024
"3256","eICh24_26",1.01,69,1,"O",85004,"Bifidobacteriales",Apr 2024
"3257","eICh24_26",0.95,65,1,"O",85011,"Streptomycetales",Apr 2024
"3258","eICh24_26",0.63,43,1,"O",85010,"Pseudonocardiales",Apr 2024
"3259","eICh24_26",0.54,37,1,"O",85009,"Propionibacteriales",Apr 2024
"3260","eICh24_26",0.29,20,1,"O",85008,"Micromonosporales",Apr 2024
"3261","eICh24_26",0.28,19,1,"O",2037,"Actinomycetales",Apr 2024
"3262","eICh24_26",0.25,17,1,"O",85012,"Streptosporangiales",Apr 2024
"3263","eICh24_26",0.13,9,0,"O",1643682,"Geodermatophilales",Apr 2024
"3264","eICh24_26",0.12,8,0,"O",85013,"Frankiales",Apr 2024
"3265","eICh24_26",0.07,5,1,"O",85014,"Glycomycetales",Apr 2024
"3266","eICh24_26",0.07,5,1,"O",414714,"Catenulisporales",Apr 2024
"3267","eICh24_26",0.06,4,0,"O",622452,"Kineosporiales",Apr 2024
"3268","eICh24_26",0.06,4,0,"O",1643684,"Nakamurellales",Apr 2024
"3269","eICh24_26",0.03,2,0,"O",1643683,"Acidothermales",Apr 2024
"3270","eICh24_26",0.18,12,1,"O",1643822,"Eggerthellales",Apr 2024
"3271","eICh24_26",0.13,9,1,"O",84999,"Coriobacteriales",Apr 2024
"3272","eICh24_26",0.1,7,1,"O",84993,"Acidimicrobiales",Apr 2024
"3273","eICh24_26",0.07,5,1,"O",84996,"Rubrobacterales",Apr 2024
"3274","eICh24_26",0.06,4,1,"O",588673,"Solirubrobacterales",Apr 2024
"3275","eICh24_26",0.91,62,1,"O",1890424,"Synechococcales",Apr 2024
"3276","eICh24_26",0.38,26,1,"O",1150,"Oscillatoriales",Apr 2024
"3277","eICh24_26",0.32,22,1,"O",1118,"Chroococcales",Apr 2024
"3278","eICh24_26",0.38,26,1,"O",1161,"Nostocales",Apr 2024
"3279","eICh24_26",0.09,6,1,"O",307595,"Gloeobacterales",Apr 2024
"3280","eICh24_26",0.09,6,0,"O",52604,"Pleurocapsales",Apr 2024
"3281","eICh24_26",0.06,4,1,"O",1890505,"Chroococcidiopsidales",Apr 2024
"3282","eICh24_26",1.45,99,1,"O",2085,"Mycoplasmatales",Apr 2024
"3283","eICh24_26",0.45,31,1,"O",186328,"Entomoplasmatales",Apr 2024
"3284","eICh24_26",0.26,18,1,"O",186329,"Acholeplasmatales",Apr 2024
"3285","eICh24_26",0.23,16,1,"O",1202465,"Dehalococcoidales",Apr 2024
"3286","eICh24_26",0.16,11,1,"O",32064,"Chloroflexales",Apr 2024
"3287","eICh24_26",0.07,5,1,"O",475963,"Caldilineales",Apr 2024
"3288","eICh24_26",0.06,4,1,"O",292629,"Anaerolineales",Apr 2024
"3289","eICh24_26",0.04,3,1,"O",85001,"Sphaerobacterales",Apr 2024
"3290","eICh24_26",0.01,1,0,"O",189776,"Thermomicrobiales",Apr 2024
"3291","eICh24_26",0.34,23,1,"O",118964,"Deinococcales",Apr 2024
"3292","eICh24_26",0.28,19,1,"O",68933,"Thermales",Apr 2024
"3293","eICh24_26",0.06,4,1,"O",1663425,"Fimbriimonadales",Apr 2024
"3294","eICh24_26",1.83,125,1,"O",200644,"Flavobacteriales",Apr 2024
"3295","eICh24_26",1.04,71,1,"O",171549,"Bacteroidales",Apr 2024
"3296","eICh24_26",0.81,55,1,"O",768507,"Cytophagales",Apr 2024
"3297","eICh24_26",0.26,18,1,"O",1853229,"Chitinophagales",Apr 2024
"3298","eICh24_26",0.19,13,1,"O",200666,"Sphingobacteriales",Apr 2024
"3299","eICh24_26",0.35,24,1,"O",191411,"Chlorobiales",Apr 2024
"3300","eICh24_26",0.07,5,0,"O",795748,"Ignavibacteriales",Apr 2024
"3301","eICh24_26",0.04,3,1,"O",219686,"Gemmatimonadales",Apr 2024
"3302","eICh24_26",0.03,2,0,"O",218872,"Fibrobacterales",Apr 2024
"3303","eICh24_26",0.95,65,1,"O",136,"Spirochaetales",Apr 2024
"3304","eICh24_26",0.21,14,1,"O",1643686,"Brachyspirales",Apr 2024
"3305","eICh24_26",0.66,45,1,"O",51291,"Chlamydiales",Apr 2024
"3306","eICh24_26",0.1,7,1,"O",415000,"Opitutales",Apr 2024
"3307","eICh24_26",0.03,2,0,"O",415001,"Puniceicoccales",Apr 2024
"3308","eICh24_26",0.07,5,0,"O",48461,"Verrucomicrobiales",Apr 2024
"3309","eICh24_26",0.04,3,0,"O",717963,"Methylacidiphilales",Apr 2024
"3310","eICh24_26",0.21,14,1,"O",112,"Planctomycetales",Apr 2024
"3311","eICh24_26",0.06,4,0,"O",666506,"Phycisphaerales",Apr 2024
"3312","eICh24_26",0.48,33,0,"O",2419,"Thermotogales",Apr 2024
"3313","eICh24_26",0.09,6,1,"O",1643947,"Petrotogales",Apr 2024
"3314","eICh24_26",0.07,5,0,"O",1643946,"Kosmotogales",Apr 2024
"3315","eICh24_26",0.44,30,1,"O",203491,"Fusobacteriales",Apr 2024
"3316","eICh24_26",0.31,21,0,"O",32069,"Aquificales",Apr 2024
"3317","eICh24_26",0.04,3,0,"O",1485951,"Desulfurobacteriales",Apr 2024
"3318","eICh24_26",0.19,13,1,"O",204433,"Acidobacteriales",Apr 2024
"3319","eICh24_26",0.01,1,0,"O",332160,"Solibacterales",Apr 2024
"3320","eICh24_26",0.21,14,1,"O",189778,"Nitrospirales",Apr 2024
"3321","eICh24_26",0.16,11,1,"O",191393,"Deferribacterales",Apr 2024
"3322","eICh24_26",0.16,11,1,"O",649776,"Synergistales",Apr 2024
"3323","eICh24_26",0.09,6,0,"O",188710,"Thermodesulfobacteriales",Apr 2024
"3324","eICh24_26",0.06,4,0,"O",203487,"Dictyoglomales",Apr 2024
"3325","eICh24_26",0.01,1,0,"O",1783344,"Endomicrobiales",Apr 2024
"3326","eICh24_26",0.01,1,0,"O",641854,"Elusimicrobiales",Apr 2024
"3327","eICh24_26",0.06,4,1,"O",189769,"Chrysiogenales",Apr 2024
"3328","eICh24_26",0.03,2,0,"O",693072,"Caldisericales",Apr 2024
"3329","eICh24_27",6.83,471,1,"O",91347,"Enterobacterales",Apr 2024
"3330","eICh24_27",2.65,183,1,"O",72274,"Pseudomonadales",Apr 2024
"3331","eICh24_27",1.71,118,1,"O",135622,"Alteromonadales",Apr 2024
"3332","eICh24_27",1.14,79,1,"O",135625,"Pasteurellales",Apr 2024
"3333","eICh24_27",1.04,72,1,"O",135614,"Xanthomonadales",Apr 2024
"3334","eICh24_27",0.88,61,1,"O",135623,"Vibrionales",Apr 2024
"3335","eICh24_27",0.83,57,1,"O",72273,"Thiotrichales",Apr 2024
"3336","eICh24_27",0.77,53,1,"O",135619,"Oceanospirillales",Apr 2024
"3337","eICh24_27",0.59,41,1,"O",135613,"Chromatiales",Apr 2024
"3338","eICh24_27",0.45,31,1,"O",118969,"Legionellales",Apr 2024
"3339","eICh24_27",0.35,24,1,"O",135624,"Aeromonadales",Apr 2024
"3340","eICh24_27",0.22,15,1,"O",1706369,"Cellvibrionales",Apr 2024
"3341","eICh24_27",0.19,13,1,"O",135618,"Methylococcales",Apr 2024
"3342","eICh24_27",0.09,6,1,"O",1240482,"Orbales",Apr 2024
"3343","eICh24_27",0.06,4,0,"O",135615,"Cardiobacteriales",Apr 2024
"3344","eICh24_27",0.01,1,0,"O",1775403,"Nevskiales",Apr 2024
"3345","eICh24_27",3.13,216,1,"O",356,"Rhizobiales",Apr 2024
"3346","eICh24_27",1.51,104,1,"O",766,"Rickettsiales",Apr 2024
"3347","eICh24_27",1.01,70,1,"O",204455,"Rhodobacterales",Apr 2024
"3348","eICh24_27",1,69,1,"O",204441,"Rhodospirillales",Apr 2024
"3349","eICh24_27",0.97,67,1,"O",204457,"Sphingomonadales",Apr 2024
"3350","eICh24_27",0.32,22,1,"O",204458,"Caulobacterales",Apr 2024
"3351","eICh24_27",0.1,7,1,"O",54526,"Pelagibacterales",Apr 2024
"3352","eICh24_27",0.04,3,1,"O",1191478,"Magnetococcales",Apr 2024
"3353","eICh24_27",0.01,1,0,"O",255473,"Parvularculales",Apr 2024
"3354","eICh24_27",4.32,298,1,"O",80840,"Burkholderiales",Apr 2024
"3355","eICh24_27",0.58,40,1,"O",206351,"Neisseriales",Apr 2024
"3356","eICh24_27",0.35,24,1,"O",206389,"Rhodocyclales",Apr 2024
"3357","eICh24_27",0.17,12,0,"O",32003,"Nitrosomonadales",Apr 2024
"3358","eICh24_27",0.03,2,1,"O",119069,"Hydrogenophilales",Apr 2024
"3359","eICh24_27",2.49,172,1,"O",213849,"Campylobacterales",Apr 2024
"3360","eICh24_27",0.06,4,1,"O",235899,"Nautiliales",Apr 2024
"3361","eICh24_27",0.57,39,1,"O",29,"Myxococcales",Apr 2024
"3362","eICh24_27",0.43,30,1,"O",213115,"Desulfovibrionales",Apr 2024
"3363","eICh24_27",0.38,26,1,"O",69541,"Desulfuromonadales",Apr 2024
"3364","eICh24_27",0.28,19,1,"O",213118,"Desulfobacterales",Apr 2024
"3365","eICh24_27",0.17,12,1,"O",213481,"Bdellovibrionales",Apr 2024
"3366","eICh24_27",0.07,5,0,"O",213462,"Syntrophobacterales",Apr 2024
"3367","eICh24_27",0.06,4,1,"O",453227,"Desulfarculales",Apr 2024
"3368","eICh24_27",0.04,3,0,"O",213113,"Desulfurellales",Apr 2024
"3369","eICh24_27",0.1,7,0,"O",225057,"Acidithiobacillales",Apr 2024
"3370","eICh24_27",6.2,428,1,"O",1385,"Bacillales",Apr 2024
"3371","eICh24_27",5.23,361,1,"O",186826,"Lactobacillales",Apr 2024
"3372","eICh24_27",3.17,219,1,"O",186802,"Clostridiales",Apr 2024
"3373","eICh24_27",0.86,59,1,"O",68295,"Thermoanaerobacterales",Apr 2024
"3374","eICh24_27",0.22,15,1,"O",53433,"Halanaerobiales",Apr 2024
"3375","eICh24_27",0.04,3,1,"O",485256,"Natranaerobiales",Apr 2024
"3376","eICh24_27",0.22,15,1,"O",909929,"Selenomonadales",Apr 2024
"3377","eICh24_27",0.14,10,1,"O",1843489,"Veillonellales",Apr 2024
"3378","eICh24_27",0.09,6,1,"O",1843488,"Acidaminococcales",Apr 2024
"3379","eICh24_27",0.19,13,1,"O",1737405,"Tissierellales",Apr 2024
"3380","eICh24_27",0.17,12,1,"O",526525,"Erysipelotrichales",Apr 2024
"3381","eICh24_27",0.03,2,1,"O",1676649,"Limnochordales",Apr 2024
"3382","eICh24_27",3.32,229,1,"O",85007,"Corynebacteriales",Apr 2024
"3383","eICh24_27",1.94,134,1,"O",85006,"Micrococcales",Apr 2024
"3384","eICh24_27",1.09,75,1,"O",85004,"Bifidobacteriales",Apr 2024
"3385","eICh24_27",1.03,71,1,"O",85011,"Streptomycetales",Apr 2024
"3386","eICh24_27",0.64,44,1,"O",85010,"Pseudonocardiales",Apr 2024
"3387","eICh24_27",0.52,36,1,"O",85009,"Propionibacteriales",Apr 2024
"3388","eICh24_27",0.29,20,1,"O",85008,"Micromonosporales",Apr 2024
"3389","eICh24_27",0.26,18,1,"O",2037,"Actinomycetales",Apr 2024
"3390","eICh24_27",0.26,18,1,"O",85012,"Streptosporangiales",Apr 2024
"3391","eICh24_27",0.14,10,1,"O",1643682,"Geodermatophilales",Apr 2024
"3392","eICh24_27",0.12,8,0,"O",85013,"Frankiales",Apr 2024
"3393","eICh24_27",0.07,5,1,"O",414714,"Catenulisporales",Apr 2024
"3394","eICh24_27",0.06,4,0,"O",85014,"Glycomycetales",Apr 2024
"3395","eICh24_27",0.06,4,0,"O",622452,"Kineosporiales",Apr 2024
"3396","eICh24_27",0.06,4,0,"O",1643684,"Nakamurellales",Apr 2024
"3397","eICh24_27",0.03,2,1,"O",1643683,"Acidothermales",Apr 2024
"3398","eICh24_27",0.16,11,1,"O",84999,"Coriobacteriales",Apr 2024
"3399","eICh24_27",0.16,11,1,"O",1643822,"Eggerthellales",Apr 2024
"3400","eICh24_27",0.12,8,1,"O",84993,"Acidimicrobiales",Apr 2024
"3401","eICh24_27",0.07,5,1,"O",84996,"Rubrobacterales",Apr 2024
"3402","eICh24_27",0.06,4,1,"O",588673,"Solirubrobacterales",Apr 2024
"3403","eICh24_27",1.49,103,1,"O",2085,"Mycoplasmatales",Apr 2024
"3404","eICh24_27",0.45,31,1,"O",186328,"Entomoplasmatales",Apr 2024
"3405","eICh24_27",0.26,18,1,"O",186329,"Acholeplasmatales",Apr 2024
"3406","eICh24_27",0.88,61,1,"O",1890424,"Synechococcales",Apr 2024
"3407","eICh24_27",0.39,27,1,"O",1150,"Oscillatoriales",Apr 2024
"3408","eICh24_27",0.3,21,1,"O",1118,"Chroococcales",Apr 2024
"3409","eICh24_27",0.36,25,1,"O",1161,"Nostocales",Apr 2024
"3410","eICh24_27",0.1,7,1,"O",52604,"Pleurocapsales",Apr 2024
"3411","eICh24_27",0.09,6,1,"O",307595,"Gloeobacterales",Apr 2024
"3412","eICh24_27",0.06,4,1,"O",1890505,"Chroococcidiopsidales",Apr 2024
"3413","eICh24_27",0.22,15,0,"O",1202465,"Dehalococcoidales",Apr 2024
"3414","eICh24_27",0.17,12,1,"O",32064,"Chloroflexales",Apr 2024
"3415","eICh24_27",0.07,5,1,"O",475963,"Caldilineales",Apr 2024
"3416","eICh24_27",0.04,3,1,"O",85001,"Sphaerobacterales",Apr 2024
"3417","eICh24_27",0.01,1,0,"O",189776,"Thermomicrobiales",Apr 2024
"3418","eICh24_27",0.06,4,1,"O",292629,"Anaerolineales",Apr 2024
"3419","eICh24_27",0.32,22,1,"O",118964,"Deinococcales",Apr 2024
"3420","eICh24_27",0.29,20,1,"O",68933,"Thermales",Apr 2024
"3421","eICh24_27",0.04,3,1,"O",1663425,"Fimbriimonadales",Apr 2024
"3422","eICh24_27",1.83,126,1,"O",200644,"Flavobacteriales",Apr 2024
"3423","eICh24_27",1.01,70,1,"O",171549,"Bacteroidales",Apr 2024
"3424","eICh24_27",0.83,57,1,"O",768507,"Cytophagales",Apr 2024
"3425","eICh24_27",0.26,18,1,"O",1853229,"Chitinophagales",Apr 2024
"3426","eICh24_27",0.25,17,1,"O",200666,"Sphingobacteriales",Apr 2024
"3427","eICh24_27",0.32,22,1,"O",191411,"Chlorobiales",Apr 2024
"3428","eICh24_27",0.07,5,0,"O",795748,"Ignavibacteriales",Apr 2024
"3429","eICh24_27",0.04,3,1,"O",219686,"Gemmatimonadales",Apr 2024
"3430","eICh24_27",0.03,2,0,"O",218872,"Fibrobacterales",Apr 2024
"3431","eICh24_27",0.96,66,1,"O",136,"Spirochaetales",Apr 2024
"3432","eICh24_27",0.2,14,1,"O",1643686,"Brachyspirales",Apr 2024
"3433","eICh24_27",0.61,42,1,"O",51291,"Chlamydiales",Apr 2024
"3434","eICh24_27",0.1,7,1,"O",415000,"Opitutales",Apr 2024
"3435","eICh24_27",0.03,2,0,"O",415001,"Puniceicoccales",Apr 2024
"3436","eICh24_27",0.06,4,0,"O",717963,"Methylacidiphilales",Apr 2024
"3437","eICh24_27",0.04,3,0,"O",48461,"Verrucomicrobiales",Apr 2024
"3438","eICh24_27",0.2,14,1,"O",112,"Planctomycetales",Apr 2024
"3439","eICh24_27",0.04,3,1,"O",666506,"Phycisphaerales",Apr 2024
"3440","eICh24_27",0.49,34,1,"O",2419,"Thermotogales",Apr 2024
"3441","eICh24_27",0.1,7,1,"O",1643946,"Kosmotogales",Apr 2024
"3442","eICh24_27",0.1,7,1,"O",1643947,"Petrotogales",Apr 2024
"3443","eICh24_27",0.43,30,1,"O",203491,"Fusobacteriales",Apr 2024
"3444","eICh24_27",0.32,22,1,"O",32069,"Aquificales",Apr 2024
"3445","eICh24_27",0.06,4,0,"O",1485951,"Desulfurobacteriales",Apr 2024
"3446","eICh24_27",0.16,11,1,"O",204433,"Acidobacteriales",Apr 2024
"3447","eICh24_27",0.03,2,0,"O",332160,"Solibacterales",Apr 2024
"3448","eICh24_27",0.2,14,1,"O",189778,"Nitrospirales",Apr 2024
"3449","eICh24_27",0.2,14,1,"O",191393,"Deferribacterales",Apr 2024
"3450","eICh24_27",0.17,12,1,"O",649776,"Synergistales",Apr 2024
"3451","eICh24_27",0.12,8,1,"O",188710,"Thermodesulfobacteriales",Apr 2024
"3452","eICh24_27",0.07,5,0,"O",203487,"Dictyoglomales",Apr 2024
"3453","eICh24_27",0.01,1,0,"O",1783344,"Endomicrobiales",Apr 2024
"3454","eICh24_27",0.03,2,0,"O",641854,"Elusimicrobiales",Apr 2024
"3455","eICh24_27",0.06,4,0,"O",189769,"Chrysiogenales",Apr 2024
"3456","eICh24_27",0.06,4,1,"O",693072,"Caldisericales",Apr 2024
"3457","eICh24_28",6.66,474,1,"O",91347,"Enterobacterales",Apr 2024
"3458","eICh24_28",2.57,183,1,"O",72274,"Pseudomonadales",Apr 2024
"3459","eICh24_28",1.67,119,1,"O",135622,"Alteromonadales",Apr 2024
"3460","eICh24_28",1.07,76,1,"O",135625,"Pasteurellales",Apr 2024
"3461","eICh24_28",1.05,75,1,"O",135614,"Xanthomonadales",Apr 2024
"3462","eICh24_28",0.86,61,1,"O",135623,"Vibrionales",Apr 2024
"3463","eICh24_28",0.79,56,1,"O",135619,"Oceanospirillales",Apr 2024
"3464","eICh24_28",0.73,52,1,"O",72273,"Thiotrichales",Apr 2024
"3465","eICh24_28",0.62,44,1,"O",135613,"Chromatiales",Apr 2024
"3466","eICh24_28",0.42,30,0,"O",118969,"Legionellales",Apr 2024
"3467","eICh24_28",0.34,24,1,"O",135624,"Aeromonadales",Apr 2024
"3468","eICh24_28",0.27,19,1,"O",1706369,"Cellvibrionales",Apr 2024
"3469","eICh24_28",0.17,12,1,"O",135618,"Methylococcales",Apr 2024
"3470","eICh24_28",0.06,4,0,"O",1240482,"Orbales",Apr 2024
"3471","eICh24_28",0.04,3,0,"O",1775403,"Nevskiales",Apr 2024
"3472","eICh24_28",0.03,2,0,"O",135615,"Cardiobacteriales",Apr 2024
"3473","eICh24_28",3.15,224,1,"O",356,"Rhizobiales",Apr 2024
"3474","eICh24_28",1.35,96,1,"O",766,"Rickettsiales",Apr 2024
"3475","eICh24_28",1.1,78,1,"O",204455,"Rhodobacterales",Apr 2024
"3476","eICh24_28",0.98,70,1,"O",204457,"Sphingomonadales",Apr 2024
"3477","eICh24_28",0.94,67,1,"O",204441,"Rhodospirillales",Apr 2024
"3478","eICh24_28",0.3,21,1,"O",204458,"Caulobacterales",Apr 2024
"3479","eICh24_28",0.11,8,1,"O",54526,"Pelagibacterales",Apr 2024
"3480","eICh24_28",0.06,4,1,"O",1191478,"Magnetococcales",Apr 2024
"3481","eICh24_28",0.01,1,0,"O",255473,"Parvularculales",Apr 2024
"3482","eICh24_28",4.34,309,1,"O",80840,"Burkholderiales",Apr 2024
"3483","eICh24_28",0.62,44,1,"O",206351,"Neisseriales",Apr 2024
"3484","eICh24_28",0.3,21,1,"O",206389,"Rhodocyclales",Apr 2024
"3485","eICh24_28",0.18,13,1,"O",32003,"Nitrosomonadales",Apr 2024
"3486","eICh24_28",0.06,4,1,"O",119069,"Hydrogenophilales",Apr 2024
"3487","eICh24_28",2.45,174,1,"O",213849,"Campylobacterales",Apr 2024
"3488","eICh24_28",0.06,4,1,"O",235899,"Nautiliales",Apr 2024
"3489","eICh24_28",0.56,40,1,"O",29,"Myxococcales",Apr 2024
"3490","eICh24_28",0.44,31,1,"O",213115,"Desulfovibrionales",Apr 2024
"3491","eICh24_28",0.37,26,1,"O",69541,"Desulfuromonadales",Apr 2024
"3492","eICh24_28",0.31,22,1,"O",213118,"Desulfobacterales",Apr 2024
"3493","eICh24_28",0.17,12,1,"O",213481,"Bdellovibrionales",Apr 2024
"3494","eICh24_28",0.13,9,1,"O",213462,"Syntrophobacterales",Apr 2024
"3495","eICh24_28",0.06,4,1,"O",213113,"Desulfurellales",Apr 2024
"3496","eICh24_28",0.06,4,1,"O",453227,"Desulfarculales",Apr 2024
"3497","eICh24_28",0.14,10,1,"O",225057,"Acidithiobacillales",Apr 2024
"3498","eICh24_28",6.05,430,1,"O",1385,"Bacillales",Apr 2024
"3499","eICh24_28",5.12,364,1,"O",186826,"Lactobacillales",Apr 2024
"3500","eICh24_28",3.04,216,1,"O",186802,"Clostridiales",Apr 2024
"3501","eICh24_28",0.84,60,1,"O",68295,"Thermoanaerobacterales",Apr 2024
"3502","eICh24_28",0.2,14,1,"O",53433,"Halanaerobiales",Apr 2024
"3503","eICh24_28",0.04,3,1,"O",485256,"Natranaerobiales",Apr 2024
"3504","eICh24_28",0.2,14,1,"O",909929,"Selenomonadales",Apr 2024
"3505","eICh24_28",0.14,10,1,"O",1843489,"Veillonellales",Apr 2024
"3506","eICh24_28",0.1,7,1,"O",1843488,"Acidaminococcales",Apr 2024
"3507","eICh24_28",0.18,13,1,"O",1737405,"Tissierellales",Apr 2024
"3508","eICh24_28",0.17,12,1,"O",526525,"Erysipelotrichales",Apr 2024
"3509","eICh24_28",0.03,2,1,"O",1676649,"Limnochordales",Apr 2024
"3510","eICh24_28",3.35,238,1,"O",85007,"Corynebacteriales",Apr 2024
"3511","eICh24_28",1.97,140,1,"O",85006,"Micrococcales",Apr 2024
"3512","eICh24_28",1.01,72,1,"O",85011,"Streptomycetales",Apr 2024
"3513","eICh24_28",1,71,1,"O",85004,"Bifidobacteriales",Apr 2024
"3514","eICh24_28",0.6,43,1,"O",85010,"Pseudonocardiales",Apr 2024
"3515","eICh24_28",0.53,38,1,"O",85009,"Propionibacteriales",Apr 2024
"3516","eICh24_28",0.3,21,1,"O",85008,"Micromonosporales",Apr 2024
"3517","eICh24_28",0.27,19,1,"O",2037,"Actinomycetales",Apr 2024
"3518","eICh24_28",0.25,18,1,"O",85012,"Streptosporangiales",Apr 2024
"3519","eICh24_28",0.14,10,1,"O",1643682,"Geodermatophilales",Apr 2024
"3520","eICh24_28",0.13,9,1,"O",85013,"Frankiales",Apr 2024
"3521","eICh24_28",0.07,5,1,"O",414714,"Catenulisporales",Apr 2024
"3522","eICh24_28",0.07,5,1,"O",1643683,"Acidothermales",Apr 2024
"3523","eICh24_28",0.06,4,0,"O",85014,"Glycomycetales",Apr 2024
"3524","eICh24_28",0.06,4,0,"O",622452,"Kineosporiales",Apr 2024
"3525","eICh24_28",0.06,4,0,"O",1643684,"Nakamurellales",Apr 2024
"3526","eICh24_28",0.17,12,1,"O",1643822,"Eggerthellales",Apr 2024
"3527","eICh24_28",0.13,9,1,"O",84999,"Coriobacteriales",Apr 2024
"3528","eICh24_28",0.1,7,1,"O",84993,"Acidimicrobiales",Apr 2024
"3529","eICh24_28",0.07,5,1,"O",84996,"Rubrobacterales",Apr 2024
"3530","eICh24_28",0.07,5,1,"O",588673,"Solirubrobacterales",Apr 2024
"3531","eICh24_28",1.46,104,1,"O",2085,"Mycoplasmatales",Apr 2024
